id,inventory_number,collection_name,inventory_name,inventory_id,inventory_uuid,inventory_extra,image_uuid,image_iiif
6386a1cc-a153-5ede-acab-6ef3a97f848a,NL-HaNA_4.VEL_0974,4.VEL,,974,,,,https://service.archief.nl/iipsrv?IIIF=/cd/30/11/4f/57/51/46/c8/af/a2/68/31/8a/29/9e/0b/cd00895f-3ae6-4f34-9ed0-cec23f9b6147.jp2/full/full/0/default.jpg
94b45386-786b-5cc7-908e-0764832599b7,NL-HaNA_4.VEL_0975,4.VEL,,975,,,,https://service.archief.nl/iipsrv?IIIF=/13/dd/52/9f/ae/ec/48/6f/9e/73/f3/37/c5/a5/b9/5a/46159eea-8e66-458d-b9ce-b2dc86ddd323.jp2/full/full/0/default.jpg
0696b7b7-06d7-5522-9fa1-14aa6d762fc4,NL-HaNA_4.VEL_0976,4.VEL,,976,,,,https://service.archief.nl/iipsrv?IIIF=/f9/d1/52/b7/11/b9/41/cc/b4/89/ca/52/f1/c4/b5/37/420c6e48-db4d-4b88-b431-4119fe238636.jp2/full/full/0/default.jpg
35f1ef4d-ede4-51b2-b176-6ee296043b15,NL-HaNA_4.VEL_0978,4.VEL,,978,,,,https://service.archief.nl/iipsrv?IIIF=/65/e2/e6/72/7e/c9/48/5c/a8/a3/9a/d3/61/a6/da/39/51718ac3-5585-4147-aefd-56d3c5b06c61.jp2/full/full/0/default.jpg
0c7502af-cd3c-5794-9967-53606ae4dc15,NL-HaNA_4.VEL_0979,4.VEL,,979,,,,https://service.archief.nl/iipsrv?IIIF=/a8/5f/ba/d3/31/8c/44/61/b4/c4/e5/bd/0c/4d/aa/8f/6cda12e7-49bf-4143-87be-ffa974f49bae.jp2/full/full/0/default.jpg
6029be50-14ac-52e5-a708-846be76cc55d,NL-HaNA_4.VEL_0980A,4.VEL,,0980A,,,,https://service.archief.nl/iipsrv?IIIF=/af/3e/89/9f/b1/cd/40/52/95/23/26/4d/b8/29/1a/1e/9affda67-3692-4182-bbaf-cb36ce8070ad.jp2/full/full/0/default.jpg
52ae644d-837c-507b-92cf-b7ebccd99ee8,NL-HaNA_4.VEL_0980B,4.VEL,,0980B,,,,https://service.archief.nl/iipsrv?IIIF=/55/f2/bc/21/f0/85/44/dc/94/5e/41/bb/79/0b/76/1f/a77c9fa5-a84f-46e9-924d-db60abe49a20.jp2/full/full/0/default.jpg
ee89a600-17bb-52b9-9d8a-3c111b5a23c7,NL-HaNA_4.VEL_0981,4.VEL,,981,,,,https://service.archief.nl/iipsrv?IIIF=/ff/00/ce/ad/5f/bc/43/c0/af/1d/14/3e/19/59/71/bd/03d1e7b6-db05-4154-9eba-d3302d94fd6e.jp2/full/full/0/default.jpg
2a140328-462d-52da-bb11-ca3155e02ccf,NL-HaNA_4.VEL_0981A,4.VEL,,0981A,,,,https://service.archief.nl/iipsrv?IIIF=/e0/c6/92/d9/33/88/4b/d3/98/1d/7a/46/c5/1f/2f/ad/1c456f42-6e2f-4eb4-b468-bce218d24d7c.jp2/full/full/0/default.jpg
3d5df325-d2db-59b9-ad6b-05ca69d48aeb,NL-HaNA_4.VEL_0994A,4.VEL,,0994A,,,,https://service.archief.nl/iipsrv?IIIF=/90/8c/0f/41/9a/fa/48/7c/82/6c/a0/55/93/98/06/15/69cc8bd2-2381-423e-a60a-9625e186004c.jp2/full/full/0/default.jpg
2174f7ec-5200-52ad-a7b9-14922161f028,NL-HaNA_4.VEL_0995,4.VEL,,995,,,,https://service.archief.nl/iipsrv?IIIF=/66/c8/e4/15/4d/0a/4a/8f/a5/01/82/87/b5/6a/db/15/80a76b96-ce64-4b3c-bbb3-0f7b6bf238d8.jp2/full/full/0/default.jpg
31aa629b-ccab-5165-bb30-dffd002fc087,NL-HaNA_4.VEL_0996,4.VEL,,996,,,,https://service.archief.nl/iipsrv?IIIF=/99/6f/58/54/6d/42/4a/83/98/3b/50/fb/87/fc/9a/b5/e909a966-8312-4be2-8dec-2d896de9bc93.jp2/full/full/0/default.jpg
7c46b67b-ee9b-584d-8a69-2a20af874594,NL-HaNA_4.VEL_0997,4.VEL,,997,,,,https://service.archief.nl/iipsrv?IIIF=/0e/7d/1f/89/4f/f6/46/85/9a/4c/61/25/c3/18/01/ae/498bf335-e835-4cb7-9fb8-e4b448a6f513.jp2/full/full/0/default.jpg
569410b7-c76a-5c2f-9d8b-e1606edd81ac,NL-HaNA_4.VEL_0998,4.VEL,,998,,,,https://service.archief.nl/iipsrv?IIIF=/69/0f/55/d8/ae/a8/41/7b/bc/2b/d7/36/97/92/d5/38/8c705719-05a7-43c5-9c79-eae1e020a641.jp2/full/full/0/default.jpg
d89ce837-a582-50af-ba9e-08ab3e44abc9,NL-HaNA_4.VEL_100,4.VEL,,100,,,,https://service.archief.nl/iipsrv?IIIF=/9b/dd/d2/05/3d/f5/41/57/a9/0c/aa/38/29/fa/9a/2a/c326d87d-011e-4045-8ea0-158333614c13.jp2/full/full/0/default.jpg
46c65204-418f-54bd-8601-86e0ff260479,NL-HaNA_4.VEL_1000,4.VEL,,1000,,,,https://service.archief.nl/iipsrv?IIIF=/df/b3/01/78/3f/80/4d/e4/b6/92/fe/4b/63/d7/54/2c/9b9133d9-af54-4254-ae49-1c51c9cf0323.jp2/full/full/0/default.jpg
8d0a7bf1-a8e1-55f9-a879-1a4cabbc8ee6,NL-HaNA_4.VEL_1008,4.VEL,,1008,,,,https://service.archief.nl/iipsrv?IIIF=/41/eb/4c/05/25/75/48/b9/ae/d3/07/02/21/e6/cc/ef/0fd02a55-8adb-4386-90d6-eb6f66d07352.jp2/full/full/0/default.jpg
b0740312-b17c-5319-a99a-a92d7dbaa336,NL-HaNA_4.VEL_1010,4.VEL,,1010,,,,https://service.archief.nl/iipsrv?IIIF=/66/fa/2e/f1/7b/66/47/64/bf/ed/a8/23/58/a7/4f/32/effad71f-a999-4757-9e87-e4dfc4d9f38a.jp2/full/full/0/default.jpg
6e9fdc23-1d5e-5970-9927-ce5609d45a5e,NL-HaNA_4.VEL_1013,4.VEL,,1013,,,,https://service.archief.nl/iipsrv?IIIF=/fe/47/6c/10/01/50/4e/fc/ac/b1/02/1c/dc/21/5e/4b/d8205aa8-f61a-400b-a5a5-b2a951950859.jp2/full/full/0/default.jpg
5b61a8db-1c85-5839-a345-0c4d0c599c3f,NL-HaNA_4.VEL_1014,4.VEL,,1014,,,,https://service.archief.nl/iipsrv?IIIF=/bc/af/4e/fe/1d/30/48/08/95/36/9d/e6/51/4e/75/e5/27381ce8-3afc-4650-bec7-b5ecd7486be7.jp2/full/full/0/default.jpg
71e6a135-d75e-5064-a8c9-9913359ef6c3,NL-HaNA_4.VEL_1014A,4.VEL,,1014A,,,,https://service.archief.nl/iipsrv?IIIF=/0b/36/46/0d/e6/66/47/c5/ab/1a/7a/36/3b/bc/dc/44/ab29ae25-f63d-4569-a0ed-7111c8206e38.jp2/full/full/0/default.jpg
6e34c5c8-136b-5569-a187-ccfd6425c816,NL-HaNA_4.VEL_1015E,4.VEL,,1015E,,,,https://service.archief.nl/iipsrv?IIIF=/b2/47/e0/f5/bf/ff/4b/b1/b1/7f/49/d6/32/1b/dd/d3/4dfd14dc-7f2b-4471-8825-b8a1869e46a2.jp2/full/full/0/default.jpg
d223ecf6-aad3-518f-a59a-b591fc26ccc1,NL-HaNA_4.VEL_1015E1,4.VEL,,1015E1,,,,https://service.archief.nl/iipsrv?IIIF=/4f/b7/d5/b2/cd/41/48/a9/9e/ac/c7/f3/07/da/91/3c/e803bed9-f908-43de-b532-b9ed4dd07a6e.jp2/full/full/0/default.jpg
a93db59f-fedb-511c-867e-9d7a6060659c,NL-HaNA_4.VEL_1019,4.VEL,,1019,,,,https://service.archief.nl/iipsrv?IIIF=/f2/fe/2d/54/b5/e1/4b/e3/b8/93/f5/80/21/e3/11/b5/c9d9dbe3-e7d9-4770-b54f-2bdd4cbe6adb.jp2/full/full/0/default.jpg
55a9ef73-ab7b-5713-9ee8-e9a64839d4af,NL-HaNA_4.VEL_1019A,4.VEL,,1019A,,,,https://service.archief.nl/iipsrv?IIIF=/e9/01/27/21/a0/21/4c/30/9e/d4/72/ce/b3/7b/1d/71/0b5c1d57-c9fa-4bdf-a3a5-b101d4b69f01.jp2/full/full/0/default.jpg
92e8fadd-3401-5e2b-a396-f04f22e0c9e8,NL-HaNA_4.VEL_1020,4.VEL,,1020,,,,https://service.archief.nl/iipsrv?IIIF=/15/72/f4/86/dd/2a/4b/20/86/c6/b8/a4/1d/5f/ec/6c/8af1fea0-0de7-4469-bc79-d85a7eb4be10.jp2/full/full/0/default.jpg
78c021c8-400f-5ed9-97de-b12392e58529,NL-HaNA_4.VEL_1023,4.VEL,,1023,,,,https://service.archief.nl/iipsrv?IIIF=/40/35/9a/cf/c2/56/43/65/8a/1b/c8/f6/8d/aa/86/f6/841e8666-af5a-49bf-bcff-21d066812661.jp2/full/full/0/default.jpg
dc6ce884-9afc-54ca-a3ff-4ad93eceb076,NL-HaNA_4.VEL_1023A,4.VEL,,1023A,,,,https://service.archief.nl/iipsrv?IIIF=/e2/83/e0/06/b8/aa/43/63/95/12/ba/c9/cf/7c/02/d9/cd8cde8c-aa97-4c92-a845-3c7d9c4b0654.jp2/full/full/0/default.jpg
1573cb1e-ecdb-5b73-8b9a-176e4ccfc7c5,NL-HaNA_4.VEL_1025,4.VEL,,1025,,,,https://service.archief.nl/iipsrv?IIIF=/11/eb/65/41/f1/5e/41/e5/a1/c7/32/23/33/63/54/a0/64fd3c8c-44c2-476a-b7d6-e5d8e4335df7.jp2/full/full/0/default.jpg
a58557b1-81d4-5698-8720-0f7973449c87,NL-HaNA_4.VEL_1025A,4.VEL,,1025A,,,,https://service.archief.nl/iipsrv?IIIF=/7d/df/23/61/01/33/47/f9/80/99/72/d0/69/4e/f7/b2/d7f312f1-5edc-4464-b543-77511f707014.jp2/full/full/0/default.jpg
eca39e98-217c-5ecd-9789-b55838cd691c,NL-HaNA_4.VEL_1026,4.VEL,,1026,,,,https://service.archief.nl/iipsrv?IIIF=/94/30/e9/65/db/27/4c/f9/a7/e4/11/31/e1/5b/61/46/8844ea28-c8a0-42fa-8e74-e3378dd6d8ca.jp2/full/full/0/default.jpg
f8fcee92-6085-584b-8607-66f975b76554,NL-HaNA_4.VEL_1027,4.VEL,,1027,,,,https://service.archief.nl/iipsrv?IIIF=/3f/6a/00/3b/06/4a/4b/aa/88/67/6c/31/22/ff/34/9b/45e78af6-69f1-4a96-818a-300e27afbe7d.jp2/full/full/0/default.jpg
2669c9cf-437c-5f16-81b2-476c73aa331b,NL-HaNA_4.VEL_1028,4.VEL,,1028,,,,https://service.archief.nl/iipsrv?IIIF=/0e/db/75/5e/78/78/45/8d/bc/c7/b3/4e/4b/6d/df/0d/5be6cb52-f8ec-49a6-b7a6-12b1e9b72977.jp2/full/full/0/default.jpg
cb276a46-fef6-563d-aed4-ce432de10a49,NL-HaNA_4.VEL_1029,4.VEL,,1029,,,,https://service.archief.nl/iipsrv?IIIF=/45/2b/68/07/1a/50/4a/17/94/b1/98/d7/da/76/ef/85/e3c55dfb-2aa6-47f6-ab9f-a4b28e1e1bc3.jp2/full/full/0/default.jpg
26b3e712-afa2-5b04-8f50-8f5d6f47fcf1,NL-HaNA_4.VEL_1031,4.VEL,,1031,,,,https://service.archief.nl/iipsrv?IIIF=/89/e5/7b/cd/29/3c/4a/10/83/dc/fa/17/0d/7a/a1/02/7a376955-3233-43d3-bb4e-0ba01baa35fd.jp2/full/full/0/default.jpg
0efe7b6a-422e-5114-a8c1-27949c7ae52a,NL-HaNA_4.VEL_1036,4.VEL,,1036,,,,https://service.archief.nl/iipsrv?IIIF=/21/87/8a/e1/0f/4b/44/e9/9b/f5/64/eb/2e/f9/03/c0/87df34b3-49bd-44d2-8bed-11a3a3bf44d3.jp2/full/full/0/default.jpg
c3123dec-0e75-5bbb-a183-4066024be10d,NL-HaNA_4.VEL_1036A,4.VEL,,1036A,,,,https://service.archief.nl/iipsrv?IIIF=/34/b1/71/e0/2f/e9/4e/33/bf/4a/5f/0c/2e/63/0b/92/b9feaf85-30ab-4afc-addb-5e6201fa1313.jp2/full/full/0/default.jpg
cb8dd9f9-90d8-5204-b4c3-2e24e03e6d4c,NL-HaNA_4.VEL_1038,4.VEL,,1038,,,,https://service.archief.nl/iipsrv?IIIF=/4c/6e/7e/93/93/62/49/95/b0/05/fd/57/9e/f7/d1/57/f6f23718-cc7c-47d9-b422-f23f30e9fede.jp2/full/full/0/default.jpg
06b99987-4804-55c1-86bd-fc78f5a024b6,NL-HaNA_4.VEL_1039C,4.VEL,,1039C,,,,https://service.archief.nl/iipsrv?IIIF=/e7/6f/91/8e/6f/f5/49/12/8a/d6/cf/47/1b/dc/36/f9/c77de2a4-2f9c-4318-b500-3dd57e16ceeb.jp2/full/full/0/default.jpg
2e076f3f-ffe0-5ee7-8d11-a31952763052,NL-HaNA_4.VEL_1040,4.VEL,,1040,,,,https://service.archief.nl/iipsrv?IIIF=/93/ed/4b/76/15/31/42/e6/b8/05/0e/6a/e3/51/36/12/b795b9f6-c24f-4c29-8b6e-ccf7ba10ff8c.jp2/full/full/0/default.jpg
47facc6c-0405-528c-a5bb-41f6cffb6c5e,NL-HaNA_4.VEL_1040A,4.VEL,,1040A,,,,https://service.archief.nl/iipsrv?IIIF=/3c/1e/97/04/dc/d5/44/6e/8d/36/0b/a9/38/94/6e/e3/d66999ba-7ada-4dad-b20e-962ff4d67440.jp2/full/full/0/default.jpg
4d3ee8aa-971a-567e-b083-cae445fa7946,NL-HaNA_4.VEL_1041,4.VEL,,1041,,,,https://service.archief.nl/iipsrv?IIIF=/84/c6/6a/ac/83/36/47/e8/b6/4a/6a/67/e9/6e/d0/6d/be1ce741-3138-449f-b8d7-3693103c477c.jp2/full/full/0/default.jpg
f060af39-46cb-58ac-83a9-5c79b1e0416b,NL-HaNA_4.VEL_1044,4.VEL,,1044,,,,https://service.archief.nl/iipsrv?IIIF=/9c/10/9e/0e/58/c9/45/ab/ac/9d/e7/61/9f/3f/fd/3c/a6509a45-4a8f-4a45-a106-0c0786898644.jp2/full/full/0/default.jpg
9d2d164e-c624-57d5-afdd-9640555a7a8a,NL-HaNA_4.VEL_1044A,4.VEL,,1044A,,,,https://service.archief.nl/iipsrv?IIIF=/59/de/d5/9f/5c/8e/47/4b/93/4a/0d/fa/45/ba/d2/5f/e87f2c64-7719-4aab-a466-b591554ff889.jp2/full/full/0/default.jpg
2a4a7058-39aa-5bc4-babf-df0894f7fcbb,NL-HaNA_4.VEL_1046,4.VEL,,1046,,,,https://service.archief.nl/iipsrv?IIIF=/01/0b/16/36/c0/ed/4e/a8/92/cb/e8/f9/b4/9e/38/5b/9c588143-0cb2-4a05-aef9-5f417732366e.jp2/full/full/0/default.jpg
6716f976-0390-51f5-bfbe-b4997282cfe8,NL-HaNA_4.VEL_1047,4.VEL,,1047,,,,https://service.archief.nl/iipsrv?IIIF=/b3/5a/80/9a/33/c7/49/ab/81/e2/76/29/b5/c7/f1/12/7cfab6ce-9b83-4f5e-a6c1-ef3225b34397.jp2/full/full/0/default.jpg
6f90aa89-f29d-57b8-a6e5-efe17ccf1546,NL-HaNA_4.VEL_1053,4.VEL,,1053,,,,https://service.archief.nl/iipsrv?IIIF=/5f/b7/94/6e/51/0b/40/ec/9a/9b/b3/b9/2f/94/b9/8f/cec0cfe6-d3ef-40cd-92c3-3d00d43dc060.jp2/full/full/0/default.jpg
5adcc99a-605f-5f3a-ad52-6dcf65b17137,NL-HaNA_4.VEL_1054,4.VEL,,1054,,,,https://service.archief.nl/iipsrv?IIIF=/66/05/a9/53/30/3b/42/69/82/fa/45/3d/0b/e3/8d/4f/4ca0a876-d8bc-4ab9-8c5e-e4d06de761b5.jp2/full/full/0/default.jpg
33a2e8a8-8c33-5aaf-9a1a-dc80398f60ca,NL-HaNA_4.VEL_1056,4.VEL,,1056,,,,https://service.archief.nl/iipsrv?IIIF=/bb/a1/e7/fa/47/35/4f/7e/82/18/65/81/2d/c6/da/8e/094b27ad-fd8d-416d-a57e-3c945bb85665.jp2/full/full/0/default.jpg
4772ae99-65b9-5fed-83dc-4b8a7fd67dd4,NL-HaNA_4.VEL_1058,4.VEL,,1058,,,,https://service.archief.nl/iipsrv?IIIF=/ed/7b/b6/75/90/58/4d/cf/a3/13/56/94/59/84/0e/05/10820408-ec27-46f7-aa2f-d94b0ac7f2b3.jp2/full/full/0/default.jpg
3a4821b1-109e-5c96-be25-2b6627cc7076,NL-HaNA_4.VEL_1059,4.VEL,,1059,,,,https://service.archief.nl/iipsrv?IIIF=/3e/d8/37/9d/48/cd/4c/65/a4/b0/c8/46/0f/9c/7d/40/6f7b01b2-e3f0-43ed-acc7-e0ad52ee9f29.jp2/full/full/0/default.jpg
17ede090-cf54-585d-8a90-bccde66eb094,NL-HaNA_4.VEL_1059A,4.VEL,,1059A,,,,https://service.archief.nl/iipsrv?IIIF=/c9/1e/0f/83/6d/73/43/3a/bc/65/ef/24/79/34/4c/da/c6b224c1-ad65-4c48-81be-d39dbb8928a4.jp2/full/full/0/default.jpg
180d904b-0565-5c2f-b830-954703c29dfd,NL-HaNA_4.VEL_1061,4.VEL,,1061,,,,https://service.archief.nl/iipsrv?IIIF=/87/e7/36/15/44/bf/4c/ad/b5/25/b8/5b/88/26/30/70/621aec50-9be3-4737-a6bb-06f9eeecb117.jp2/full/full/0/default.jpg
3ae0dbb3-fbd5-59cc-aac7-230fe462cbd5,NL-HaNA_4.VEL_1069,4.VEL,,1069,,,,https://service.archief.nl/iipsrv?IIIF=/36/d0/a3/98/a8/04/4b/f5/ab/ca/07/85/76/4c/10/9f/d409dd70-efa6-40e4-a908-90faebedfc45.jp2/full/full/0/default.jpg
c7d52f84-993c-506a-a897-51fa77a8c9d1,NL-HaNA_4.VEL_1070,4.VEL,,1070,,,,https://service.archief.nl/iipsrv?IIIF=/05/b7/b9/43/a2/12/4d/d1/8e/5e/46/b7/b9/19/ad/44/5d3a3442-ebb9-4d50-9209-b1fab9d14b98.jp2/full/full/0/default.jpg
e80c327b-0adb-510b-8462-76217525a79a,NL-HaNA_4.VEL_1070A,4.VEL,,1070A,,,,https://service.archief.nl/iipsrv?IIIF=/69/c5/c5/33/ba/5c/45/ec/b5/20/04/c2/3a/4b/e9/fb/77a19cad-06da-4d20-b60b-153540650494.jp2/full/full/0/default.jpg
244b47ea-9824-52d5-a0c8-28446516a36f,NL-HaNA_4.VEL_1071,4.VEL,,1071,,,,https://service.archief.nl/iipsrv?IIIF=/27/d5/cd/70/5c/f4/4b/0c/a2/7c/ac/64/8f/1b/c9/26/705e7fbc-9235-4d48-a531-30bad932b2e9.jp2/full/full/0/default.jpg
f0f3bcda-ea20-5aa2-8e58-d1b9a04a3e49,NL-HaNA_4.VEL_1071A,4.VEL,,1071A,,,,https://service.archief.nl/iipsrv?IIIF=/11/6f/91/19/b2/e6/46/a1/a8/ef/14/f8/56/8c/93/cb/e0546c3d-023c-4907-8128-331f603978d4.jp2/full/full/0/default.jpg
1c35a43b-d8d2-543d-8f67-100dd6298ddf,NL-HaNA_4.VEL_1077,4.VEL,,1077,,,,https://service.archief.nl/iipsrv?IIIF=/91/66/95/62/68/9b/4e/08/a2/e9/a7/90/4e/39/07/85/fb5e940f-eb04-4ea5-b039-bc81e564e8e1.jp2/full/full/0/default.jpg
ca5edf3c-12ac-54fe-8115-1ca57d3014dc,NL-HaNA_4.VEL_1078,4.VEL,,1078,,,,https://service.archief.nl/iipsrv?IIIF=/36/89/79/8a/4e/8f/41/63/96/a2/04/2e/0f/78/58/aa/97c0337b-97bd-4539-81ed-2b6fb43fa8c4.jp2/full/full/0/default.jpg
d6d088a5-07cd-5f2a-bf93-a384b045b33a,NL-HaNA_4.VEL_1080,4.VEL,,1080,,,,https://service.archief.nl/iipsrv?IIIF=/c7/84/27/6c/91/d8/41/6c/87/79/14/a3/24/e3/db/0c/a2c53dc7-3243-4f75-af03-f1e0f5c7074b.jp2/full/full/0/default.jpg
7256939d-66e9-5adc-973f-047ca4d68a69,NL-HaNA_4.VEL_1082,4.VEL,,1082,,,,https://service.archief.nl/iipsrv?IIIF=/a2/61/b8/97/63/ba/43/59/8b/de/92/ec/8c/a2/c3/2a/cc7140e7-b52d-4580-a8ca-c942345c2084.jp2/full/full/0/default.jpg
ef97ea16-c9bb-5410-a3e9-e18db0ad36af,NL-HaNA_4.VEL_1088,4.VEL,,1088,,,,https://service.archief.nl/iipsrv?IIIF=/8b/2a/2b/2d/0b/8b/42/b2/8f/58/84/b3/0b/0d/59/1a/9e3271df-469b-4ded-8d24-7eaa0f273f57.jp2/full/full/0/default.jpg
6c7e1a3f-6724-54e8-b304-cf0eb9c0cd6d,NL-HaNA_4.VEL_1089,4.VEL,,1089,,,,https://service.archief.nl/iipsrv?IIIF=/2f/e7/41/3d/80/c6/44/66/a7/e9/04/c0/46/a8/db/c5/7ff76509-f482-4a57-8d10-bf3e2150193a.jp2/full/full/0/default.jpg
1eb982da-222a-5f4f-bf6a-3dce27c8385e,NL-HaNA_4.VEL_1091,4.VEL,,1091,,,,https://service.archief.nl/iipsrv?IIIF=/6a/23/ed/09/62/f2/42/75/ba/5a/58/5a/95/47/4b/97/5e451bfb-99b0-49ce-a712-896406e71e0b.jp2/full/full/0/default.jpg
71efba24-8ee0-52b7-a364-7c821ee9f2b8,NL-HaNA_4.VEL_1096,4.VEL,,1096,,,,https://service.archief.nl/iipsrv?IIIF=/5e/26/4b/c9/4f/25/4c/8a/aa/54/37/8d/59/41/9b/ce/a2c24be4-785c-4c8e-9610-3681bf03d6d3.jp2/full/full/0/default.jpg
9a49579e-33d2-5c5b-a7e3-16852af76d99,NL-HaNA_4.VEL_1097,4.VEL,,1097,,,,https://service.archief.nl/iipsrv?IIIF=/cd/cb/aa/91/40/27/49/6e/b8/4e/ed/c5/0f/54/f1/22/ce97b127-6ef2-4a60-b184-4d8d88dab1ac.jp2/full/full/0/default.jpg
15acba5d-4e17-5a04-a714-c10f0241ae52,NL-HaNA_4.VEL_1100,4.VEL,,1100,,,,https://service.archief.nl/iipsrv?IIIF=/ef/fa/32/c4/83/24/4c/83/99/12/64/68/28/a2/33/e3/7d109c43-431f-4257-ad5f-495afdba2b4f.jp2/full/full/0/default.jpg
55e64ee5-1b23-5b25-83b5-49db2ebe9c3d,NL-HaNA_4.VEL_1102,4.VEL,,1102,,,,https://service.archief.nl/iipsrv?IIIF=/09/58/48/9b/bd/c4/4c/e6/aa/83/30/f9/7a/00/d2/8b/cf5e4f32-1f6b-47e8-b287-d46f3c5e3f3a.jp2/full/full/0/default.jpg
21c1ad8c-f710-5282-9161-f69b972d4c30,NL-HaNA_4.VEL_1103,4.VEL,,1103,,,,https://service.archief.nl/iipsrv?IIIF=/a5/68/74/5c/86/01/47/6b/b9/0f/92/7e/ac/1d/7c/11/2aa24674-dce5-43df-b2e0-44ad0803dcef.jp2/full/full/0/default.jpg
4ba480dd-e89e-55b2-8b57-2b2813d0da3e,NL-HaNA_4.VEL_1104,4.VEL,,1104,,,,https://service.archief.nl/iipsrv?IIIF=/70/40/ba/41/cf/1f/46/a0/b8/4a/47/68/b7/b6/5e/c6/fed7ff1c-5367-41ac-a29b-e0a60781dca4.jp2/full/full/0/default.jpg
48bd5008-fe30-5f71-993c-8e0c40648f39,NL-HaNA_4.VEL_1111,4.VEL,,1111,,,,https://service.archief.nl/iipsrv?IIIF=/94/d1/ec/4d/a1/41/43/6f/af/9b/d9/0a/14/68/bb/02/9ee834a4-ccc0-4b2b-91bc-20db0f7f1da0.jp2/full/full/0/default.jpg
0dcd082d-f004-5d36-a861-45c4af5b02a8,NL-HaNA_4.VEL_1112,4.VEL,,1112,,,,https://service.archief.nl/iipsrv?IIIF=/fd/40/55/38/f9/91/46/96/9f/df/6f/29/47/1e/e0/b1/155be45a-f5e3-40f3-b228-e5cfee19d94c.jp2/full/full/0/default.jpg
ba001f67-70c1-5571-acb4-59f38a896dfb,NL-HaNA_4.VEL_1113,4.VEL,,1113,,,,https://service.archief.nl/iipsrv?IIIF=/6c/57/be/79/c6/6e/44/fc/b7/ea/18/93/23/da/8f/95/73910372-ee92-4175-ad30-c042f90bc2e0.jp2/full/full/0/default.jpg
920839cd-eb63-5ae9-9740-7a3129309402,NL-HaNA_4.VEL_1123,4.VEL,,1123,,,,https://service.archief.nl/iipsrv?IIIF=/62/f5/a7/36/bc/99/4a/70/9f/65/bb/ed/3a/71/e1/d6/8a675a84-8e67-4438-a01f-08a9399cc1fa.jp2/full/full/0/default.jpg
bed4cc3f-ee10-54f4-a993-92c86b2a96bc,NL-HaNA_4.VEL_1124,4.VEL,,1124,,,,https://service.archief.nl/iipsrv?IIIF=/13/fb/89/44/0e/33/4b/53/81/86/37/8b/10/9a/d6/07/b47054e0-d09c-4607-93aa-fc505a366123.jp2/full/full/0/default.jpg
28510f68-0917-5046-85d8-158acfc27eb8,NL-HaNA_4.VEL_1127,4.VEL,,1127,,,,https://service.archief.nl/iipsrv?IIIF=/4d/0c/59/b3/a5/a6/41/1c/aa/ba/94/ce/81/5a/bf/ee/e27c2c6e-d05a-4362-a8a3-c4c970fca471.jp2/full/full/0/default.jpg
127deabb-01c6-574e-b555-49dd310adfe5,NL-HaNA_4.VEL_1129,4.VEL,,1129,,,,https://service.archief.nl/iipsrv?IIIF=/96/13/f1/b0/4a/c2/4c/f2/b9/67/c0/cc/96/08/86/00/12f7bab3-1f8e-46da-8df3-81df726be0ac.jp2/full/full/0/default.jpg
d287bec6-7d2d-595b-8d4a-eff6da432488,NL-HaNA_4.VEL_1130,4.VEL,,1130,,,,https://service.archief.nl/iipsrv?IIIF=/9e/45/34/21/a8/a2/4e/fc/b7/4c/9c/2d/59/34/16/40/d4ecf8c9-5925-44a5-ab0d-ec2f6c30ae88.jp2/full/full/0/default.jpg
7502e4ac-2ac7-539b-b5c6-6902ca106ee4,NL-HaNA_4.VEL_1134,4.VEL,,1134,,,,https://service.archief.nl/iipsrv?IIIF=/ce/55/ae/82/fe/ae/41/21/96/1f/2e/78/4e/54/01/1a/2d8042db-742e-40f5-9bda-3508dc32f984.jp2/full/full/0/default.jpg
5029718d-c9c5-55cf-8221-574be4e2cc9b,NL-HaNA_4.VEL_1135A,4.VEL,,1135A,,,,https://service.archief.nl/iipsrv?IIIF=/da/c5/9d/5d/d1/82/49/cf/87/39/9e/56/35/99/e6/2f/cd3abd4a-f267-485c-ae1d-cfa1b0bc980e.jp2/full/full/0/default.jpg
f5c99367-0ccf-5ad2-bb46-2c339539d10d,NL-HaNA_4.VEL_1135B,4.VEL,,1135B,,,,https://service.archief.nl/iipsrv?IIIF=/2f/6b/3e/65/18/01/43/70/ae/da/ef/88/8d/13/2c/02/b4220694-e38a-4633-8472-a49d7823062b.jp2/full/full/0/default.jpg
5c9a7725-0388-5f59-9cfa-f88fe3872272,NL-HaNA_4.VEL_1135C,4.VEL,,1135C,,,,https://service.archief.nl/iipsrv?IIIF=/ee/c4/99/be/c9/43/45/d1/81/21/a6/d2/26/e4/35/a6/2b5d18df-8131-4005-ad1a-32aa56f3947f.jp2/full/full/0/default.jpg
65bc80e4-e4d6-5b4b-a33a-b39782076924,NL-HaNA_4.VEL_1138,4.VEL,,1138,,,,https://service.archief.nl/iipsrv?IIIF=/6e/96/aa/d4/2c/ef/41/79/90/9c/e6/34/43/69/fb/89/f21ec58c-395e-4215-a1c5-4c4a05332885.jp2/full/full/0/default.jpg
1ed3dd0e-187a-59cd-88cf-590fa0dfb728,NL-HaNA_4.VEL_1140A,4.VEL,,1140A,,,,https://service.archief.nl/iipsrv?IIIF=/93/1d/e9/b7/64/c1/4c/b4/bb/8c/dd/30/e6/8d/3d/3b/576960b5-a970-4f29-9357-f27bb511c504.jp2/full/full/0/default.jpg
